,標普500,標普500期貨,紐約原油近月,布倫特原油近月,熱燃油近月,天然氣近月,黃金近月,白金近月,白銀近月,高級銅近月,鈀金近月,玉米近月,小麥近月,稻近月,黃豆近月,瘦肉豬近月,飼養牛近月,活牛近月,可可豆近月,咖啡近月,棉花近月,11號糖近月,隨機長度木材近月,聯邦資金有效利率,美元指數,1年期國債殖利率,10年期國債殖利率,30年期國債殖利率,10/1年期國債殖利率差,30/1年期國債殖利率差,CPI,PPI,非農業就業人數,失業率,GDP,時間序列
2015-11-12,2045.969970703125,2040.5,41.75,44.060001373291016,1.406599998474121,2.259999990463257,1080.800048828125,875.7999877929688,14.223999977111816,2.1730000972747803,558.5,362.0,498.0,1211.0,869.25,56.099998474121094,175.375,133.14999389648438,3309.0,115.30000305175781,61.84000015258789,14.970000267028809,255.6999969482422,0.12,98.6500015258789,0.5423333333333333,2.252666666666667,3.008,1.7103333333333335,2.4656666666666665,237.92313333333334,184.89333333333332,142910.1,5.0633333333333335,18374.639152173913,5794
2015-11-13,2023.0400390625,2018.5,40.7400016784668,43.61000061035156,1.3812999725341797,2.3610000610351562,1080.800048828125,863.5,14.20300006866455,2.1700000762939453,539.0499877929688,358.25,495.75,1196.0,859.0,54.79999923706055,175.0749969482422,130.6750030517578,3346.0,112.1500015258789,61.68000030517578,15.039999961853027,251.0,0.12,98.98999786376953,0.548,2.252,3.006,1.7039999999999997,2.4579999999999997,237.9146,184.82,142919.2,5.06,18375.652489130436,5795
2015-11-16,2053.18994140625,2048.0,41.7400016784668,43.58000183105469,1.38510000705719,2.384999990463257,1083.699951171875,865.2999877929688,14.220999717712402,2.118000030517578,551.3499755859375,360.0,494.0,1184.0,859.5,51.79999923706055,172.3000030517578,127.67500305175781,3369.0,114.3499984741211,61.7400016784668,15.180000305175781,242.10000610351562,0.13,99.44000244140625,0.565,2.25,3.0,1.685,2.435,237.889,184.6,142946.5,5.05,18378.6925,5798
2015-11-17,2050.43994140625,2049.0,40.66999816894531,43.56999969482422,1.3681000471115112,2.371000051498413,1068.699951171875,854.5999755859375,14.170000076293945,2.1054999828338623,546.2999877929688,362.0,487.5,1206.5,864.0,54.17499923706055,173.47500610351562,128.02499389648438,3354.0,114.25,61.529998779296875,14.779999732971191,239.1999969482422,0.13,99.62999725341797,0.5706666666666667,2.2493333333333334,2.998,1.6786666666666668,2.4273333333333333,237.88046666666665,184.52666666666667,142955.6,5.046666666666667,18379.705836956524,5799
2015-11-18,2083.580078125,2079.75,40.75,44.13999938964844,1.3803999423980713,2.3469998836517334,1068.800048828125,847.5,14.079999923706055,2.078000068664551,531.8499755859375,361.75,483.25,1184.0,857.75,54.375,174.875,130.97500610351562,3329.0,112.75,61.52000045776367,14.470000267028809,238.6999969482422,0.12,99.6500015258789,0.5763333333333334,2.248666666666667,2.996,1.6723333333333334,2.4196666666666666,237.87193333333332,184.45333333333332,142964.7,5.043333333333333,18380.719173913043,5800
2015-11-19,2081.239990234375,2079.25,40.540000915527344,44.18000030517578,1.3717999458312988,2.2760000228881836,1078.0,857.5999755859375,14.241999626159668,2.0764999389648438,540.7999877929688,364.25,490.75,1184.5,860.0,55.400001525878906,175.22500610351562,129.89999389648438,3366.0,119.9000015258789,61.58000183105469,14.949999809265137,243.3000030517578,0.12,98.98999786376953,0.582,2.248,2.994,1.6660000000000004,2.4120000000000004,237.86339999999998,184.38,142973.8,5.04,18381.732510869566,5801
2015-11-20,2089.169921875,2088.75,40.38999938964844,44.65999984741211,1.3712999820709229,2.1449999809265137,1076.4000244140625,855.2999877929688,14.105999946594238,2.053999900817871,558.7000122070312,363.25,488.5,1213.0,857.5,57.45000076293945,163.64999389648438,129.6999969482422,3366.0,121.9000015258789,60.040000915527344,15.300000190734863,252.39999389648438,0.12,99.56999969482422,0.5876666666666667,2.247333333333333,2.992,1.6596666666666664,2.404333333333333,237.85486666666665,184.30666666666667,142982.9,5.036666666666666,18382.74584782609,5802
2015-11-23,2086.590087890625,2084.25,41.75,44.83000183105469,1.3743000030517578,2.2100000381469727,1066.800048828125,846.7999877929688,14.041999816894531,2.0195000171661377,541.1500244140625,367.25,495.0,1210.5,864.25,57.45000076293945,165.39999389648438,132.1750030517578,3304.0,119.94999694824219,60.15999984741211,15.40999984741211,249.6999969482422,0.12,99.80000305175781,0.6046666666666667,2.2453333333333334,2.986,1.6406666666666667,2.3813333333333335,237.82926666666665,184.08666666666667,143010.2,5.026666666666666,18385.785858695654,5805
2015-11-24,2089.139892578125,2084.75,42.869998931884766,46.119998931884766,1.3997000455856323,2.200000047683716,1074.300048828125,840.5,14.168999671936035,2.053499937057495,541.2999877929688,364.25,484.25,1219.0,863.75,57.224998474121094,164.6750030517578,130.25,3329.0,122.44999694824219,60.599998474121094,15.0,248.60000610351562,0.12,99.52999877929688,0.6103333333333334,2.244666666666667,2.984,1.6343333333333334,2.373666666666667,237.82073333333332,184.01333333333332,143019.3,5.023333333333333,18386.799195652176,5806
2015-11-25,2088.8701171875,2088.0,43.040000915527344,46.16999816894531,1.4026999473571777,2.2060000896453857,1070.5,842.5,14.168000221252441,2.0445001125335693,551.0999755859375,366.0,479.25,1213.0,875.25,58.79999923706055,164.97500610351562,130.9499969482422,3301.0,122.9000015258789,61.97999954223633,14.90999984741211,250.0,0.12,99.80000305175781,0.616,2.244,2.982,1.6280000000000001,2.366,237.8122,183.94,143028.4,5.02,18387.812532608696,5807
2015-11-27,2090.110107421875,2090.0,41.709999084472656,44.86000061035156,1.3523999452590942,2.2119998931884766,1056.199951171875,833.0,14.008000373840332,2.05049991607666,549.5999755859375,359.25,465.75,1195.5,873.0,58.724998474121094,166.02499389648438,131.8249969482422,3308.0,121.0,62.630001068115234,14.970000267028809,247.39999389648438,0.12,100.0199966430664,0.6273333333333333,2.242666666666667,2.978,1.6153333333333337,2.350666666666667,237.79513333333333,183.79333333333332,143046.6,5.013333333333334,18389.83920652174,5809
2015-11-30,2080.409912109375,2079.75,41.650001525878906,44.61000061035156,1.336899995803833,2.234999895095825,1065.800048828125,832.2999877929688,14.050000190734863,2.0445001125335693,541.9500122070312,365.0,460.0,1190.5,881.0,58.42499923706055,162.75,130.0500030517578,3327.0,116.9000015258789,61.29999923706055,14.930000305175781,245.8000030517578,0.08,100.16999816894531,0.6443333333333333,2.240666666666667,2.972,1.5963333333333334,2.3276666666666666,237.76953333333333,183.57333333333332,143073.9,5.003333333333333,18392.879217391306,5812
2015-12-01,2102.6298828125,2100.0,41.849998474121094,44.439998626708984,1.36899995803833,2.2309999465942383,1063.800048828125,835.4000244140625,14.055000305175781,2.066499948501587,538.6500244140625,367.0,456.5,1171.5,889.25,59.95000076293945,164.39999389648438,132.10000610351562,3328.0,117.1500015258789,62.20000076293945,15.4399995803833,241.6999969482422,0.13,99.80000305175781,0.65,2.24,2.97,1.5900000000000003,2.3200000000000003,237.761,183.5,143083.0,5.0,18393.892554347825,5813
2015-12-02,2079.510009765625,2081.5,39.939998626708984,42.4900016784668,1.304900050163269,2.1649999618530273,1054.199951171875,832.4000244140625,13.979000091552734,2.0290000438690186,525.7000122070312,364.0,452.25,1139.5,892.25,59.349998474121094,160.72500610351562,129.10000610351562,3312.0,117.80000305175781,62.11000061035156,15.34000015258789,240.8000030517578,0.13,99.98999786376953,0.6464516129032258,2.235161290322581,2.966451612903226,1.588709677419355,2.3200000000000003,237.75748387096775,183.47096774193548,143086.70967741936,4.993548387096774,18394.90589130435,5814
2015-12-03,2049.6201171875,2051.25,41.08000183105469,43.84000015258789,1.3586000204086304,2.180999994277954,1061.699951171875,847.5,14.053000450134277,2.055999994277954,535.8499755859375,370.25,464.75,1123.5,897.5,58.349998474121094,159.75,125.69999694824219,3365.0,122.05000305175781,61.86000061035156,15.579999923706055,244.89999389648438,0.13,97.62000274658203,0.6429032258064517,2.2303225806451614,2.9629032258064516,1.5874193548387097,2.32,237.75396774193547,183.44193548387096,143090.4193548387,4.987096774193549,18395.91922826087,5815
2015-12-04,2091.68994140625,2088.5,39.970001220703125,43.0,1.3423999547958374,2.186000108718872,1084.5,880.5,14.505000114440918,2.0739998817443848,566.2000122070312,376.25,471.25,1118.0,906.0,57.04999923706055,159.4499969482422,124.2750015258789,3369.0,124.0,63.22999954223633,15.479999542236328,252.10000610351562,0.13,98.3499984741211,0.6393548387096775,2.225483870967742,2.9593548387096775,1.5861290322580646,2.3200000000000003,237.75045161290322,183.41290322580645,143094.12903225806,4.980645161290322,18396.932565217394,5816
2015-12-07,2077.070068359375,2081.0,37.650001525878906,40.72999954223633,1.2796000242233276,2.066999912261963,1076.4000244140625,863.0999755859375,14.307000160217285,2.0445001125335693,554.4500122070312,368.5,470.25,1087.5,882.25,55.474998474121094,156.4499969482422,121.625,3410.0,122.6500015258789,62.400001525878906,15.300000190734863,262.1000061035156,0.13,98.66000366210938,0.6287096774193549,2.210967741935484,2.948709677419355,1.5822580645161288,2.32,237.73990322580644,183.3258064516129,143105.25806451612,4.961290322580645,18399.97257608696,5819
2015-12-08,2063.590087890625,2058.75,37.5099983215332,40.2599983215332,1.2591999769210815,2.069999933242798,1076.300048828125,846.4000244140625,14.090999603271484,2.0480000972747803,547.25,370.0,470.75,1097.0,876.75,55.32500076293945,153.85000610351562,122.25,3309.0,122.25,62.27000045776367,15.0,267.3999938964844,0.13,98.47000122070312,0.6251612903225807,2.2061290322580644,2.945161290322581,1.5809677419354837,2.3200000000000003,237.7363870967742,183.29677419354837,143108.96774193548,4.95483870967742,18400.985913043478,5820
2015-12-09,2047.6199951171875,2042.0,37.15999984741211,40.11000061035156,1.2388999462127686,2.062000036239624,1077.5999755859375,865.5999755859375,14.163999557495117,2.059999942779541,552.2000122070312,371.75,478.0,1100.5,876.75,56.75,150.625,119.8499984741211,3369.0,123.8499984741211,64.80999755859375,15.09000015258789,264.79998779296875,0.14,97.3499984741211,0.6216129032258064,2.2012903225806455,2.9416129032258067,1.579677419354839,2.3200000000000003,237.73287096774192,183.26774193548388,143112.67741935485,4.948387096774193,18401.99925,5821
2015-12-10,2052.22998046875,2049.25,36.7599983215332,39.72999954223633,1.225100040435791,2.015000104904175,1073.0999755859375,855.7000122070312,14.085000038146973,2.065000057220459,541.4000244140625,377.25,484.5,1111.0,878.25,56.224998474121094,153.0500030517578,121.55000305175781,3344.0,122.6500015258789,63.77000045776367,14.550000190734863,263.70001220703125,0.14,97.94000244140625,0.6180645161290322,2.196451612903226,2.938064516129032,1.5783870967741938,2.32,237.72935483870967,183.23870967741937,143116.38709677418,4.941935483870967,18403.012586956524,5822
2015-12-11,2012.3699951171875,2009.75,35.619998931884766,37.93000030517578,1.1455999612808228,1.9900000095367432,1076.9000244140625,843.5,13.859000205993652,2.1080000400543213,543.9500122070312,373.0,482.75,1105.5,870.75,56.0,152.125,121.44999694824219,3348.0,118.0999984741211,63.709999084472656,14.579999923706055,260.79998779296875,0.14,97.56999969482422,0.614516129032258,2.1916129032258067,2.934516129032258,1.5770967741935487,2.3200000000000003,237.72583870967742,183.20967741935485,143120.09677419355,4.935483870967742,18404.025923913043,5823
2015-12-14,2021.93994140625,2018.5,36.310001373291016,37.91999816894531,1.1276999711990356,1.8940000534057617,1064.699951171875,850.0,13.666000366210938,2.1040000915527344,547.75,381.75,487.75,1098.5,874.25,55.54999923706055,148.14999389648438,119.5250015258789,3369.0,117.25,63.380001068115234,14.510000228881836,257.3999938964844,0.15,97.5999984741211,0.6038709677419355,2.1770967741935485,2.9238709677419354,1.573225806451613,2.32,237.71529032258064,183.1225806451613,143131.2258064516,4.916129032258064,18407.065934782608,5826
2015-12-15,2043.4100341796875,2045.5,37.349998474121094,38.45000076293945,1.1467000246047974,1.8220000267028809,1062.9000244140625,855.5999755859375,13.739999771118164,2.0510001182556152,565.9500122070312,377.25,494.25,1090.0,867.25,58.92499923706055,148.52499389648438,120.30000305175781,3328.0,115.6500015258789,63.310001373291016,14.59000015258789,255.89999389648438,0.15,98.22000122070312,0.6003225806451613,2.172258064516129,2.9203225806451614,1.5719354838709678,2.3200000000000003,237.71177419354837,183.09354838709677,143134.93548387097,4.909677419354838,18408.07927173913,5827
2015-12-16,2073.070068359375,2072.0,35.52000045776367,37.189998626708984,1.1122000217437744,1.7899999618530273,1078.0,875.7999877929688,14.218000411987305,2.061000108718872,570.9500122070312,369.75,483.5,1095.5,862.5,57.900001525878906,147.6999969482422,119.9749984741211,3291.0,118.0999984741211,63.25,14.59000015258789,260.0,0.15,97.87000274658203,0.5967741935483871,2.1674193548387097,2.9167741935483873,1.5706451612903227,2.3200000000000003,237.70825806451612,183.06451612903226,143138.64516129033,4.903225806451613,18409.092608695653,5828
2015-12-17,2041.8900146484375,2034.25,34.95000076293945,37.18000030517578,1.105299949645996,1.7549999952316284,1050.800048828125,844.5,13.682999610900879,2.0344998836517334,556.7999877929688,374.25,484.0,1111.0,877.0,55.775001525878906,144.25,117.1500015258789,3253.0,117.80000305175781,62.9900016784668,14.699999809265137,260.0,0.37,99.2699966430664,0.5932258064516129,2.1625806451612903,2.9132258064516128,1.5693548387096774,2.32,237.70474193548387,183.03548387096774,143142.35483870967,4.896774193548387,18410.105945652176,5829
2015-12-18,2005.550048828125,2032.5,34.72999954223633,36.880001068115234,1.107100009918213,1.7669999599456787,1066.199951171875,860.5999755859375,14.079999923706055,2.1029999256134033,558.2999877929688,374.5,486.75,1108.0,892.25,56.625,148.75,120.1500015258789,3252.0,118.44999694824219,63.689998626708984,15.100000381469727,267.3999938964844,0.37,98.69999694824219,0.5896774193548387,2.157741935483871,2.9096774193548387,1.568064516129032,2.32,237.70122580645162,183.00645161290322,143146.06451612903,4.890322580645162,18411.119282608695,5830
2015-12-21,2021.1500244140625,2015.0,34.7400016784668,36.349998474121094,1.1003999710083008,1.9110000133514404,1081.9000244140625,881.0999755859375,14.300999641418457,2.128999948501587,552.75,372.0,479.0,1095.0,891.25,56.45000076293945,155.5,123.4000015258789,3239.0,117.5,63.31999969482422,14.970000267028809,269.5,0.36,98.45999908447266,0.5790322580645162,2.1432258064516128,2.899032258064516,1.5641935483870966,2.32,237.69067741935484,182.91935483870967,143157.1935483871,4.870967741935484,18414.15929347826,5833
2015-12-22,2038.969970703125,2036.0,36.13999938964844,36.11000061035156,1.0875999927520752,1.8880000114440918,1074.800048828125,872.7999877929688,14.302000045776367,2.0969998836517334,554.9000244140625,366.25,471.75,1083.5,885.25,56.849998474121094,158.64999389648438,125.5999984741211,3197.0,119.1500015258789,63.15999984741211,15.039999961853027,268.6000061035156,0.36,98.23999786376953,0.575483870967742,2.1383870967741934,2.895483870967742,1.5629032258064512,2.32,237.68716129032256,182.89032258064515,143160.90322580645,4.864516129032258,18415.172630434783,5834
2015-12-23,2064.2900390625,2053.0,37.5,37.36000061035156,1.1191999912261963,1.9830000400543213,1069.4000244140625,867.9000244140625,14.277000427246094,2.1115000247955322,553.4500122070312,365.5,469.5,1090.0,881.75,57.775001525878906,163.0749969482422,128.60000610351562,3260.0,120.94999694824219,62.77000045776367,15.149999618530273,267.6000061035156,0.36,98.33999633789062,0.5719354838709678,2.133548387096774,2.891935483870968,1.5616129032258061,2.3200000000000003,237.68364516129031,182.86129032258063,143164.61290322582,4.858064516129032,18416.185967391306,5835
2015-12-24,2060.989990234375,2051.25,38.099998474121094,37.88999938964844,1.1009000539779663,2.0290000438690186,1077.199951171875,883.4000244140625,14.369000434875488,2.1115000247955322,559.5,364.5,467.5,1082.0,875.25,58.29999923706055,163.47500610351562,131.10000610351562,3210.0,119.69999694824219,63.65999984741211,15.0600004196167,266.6000061035156,0.36,97.9800033569336,0.5683870967741935,2.1287096774193546,2.8883870967741934,1.560322580645161,2.32,237.68012903225807,182.8322580645161,143168.32258064515,4.851612903225806,18417.199304347825,5836
2015-12-28,2056.5,2048.75,36.810001373291016,36.619998931884766,1.090399980545044,2.2279999256134033,1070.5,880.0,13.873000144958496,2.066499948501587,552.0,361.0,466.5,1106.0,865.0,59.125,162.64999389648438,130.85000610351562,3194.0,119.1500015258789,63.970001220703125,14.760000228881836,259.5,0.36,97.91999816894531,0.5541935483870968,2.1093548387096774,2.8741935483870966,1.5551612903225807,2.32,237.666064516129,182.71612903225807,143183.16129032258,4.825806451612903,18421.252652173913,5840
2015-12-29,2078.360107421875,2072.75,37.869998931884766,37.790000915527344,1.1295000314712524,2.371999979019165,1077.5,890.5999755859375,13.916999816894531,2.125,555.4500122070312,362.5,475.75,1166.5,870.0,59.150001525878906,162.47500610351562,130.1999969482422,3211.0,121.44999694824219,63.869998931884766,14.779999732971191,256.5,0.36,98.0999984741211,0.5506451612903226,2.104516129032258,2.8706451612903225,1.5538709677419353,2.32,237.66254838709676,182.68709677419355,143186.87096774194,4.819354838709677,18422.265989130436,5841
2015-12-30,2063.360107421875,2054.5,36.599998474121094,36.459999084472656,1.0791000127792358,2.2139999866485596,1060.0999755859375,871.0999755859375,13.814000129699707,2.13700008392334,547.75,359.0,469.75,1154.0,875.5,59.775001525878906,165.9499969482422,133.0,3229.0,123.6500015258789,63.970001220703125,15.149999618530273,256.8999938964844,0.35,98.2699966430664,0.5470967741935484,2.0996774193548386,2.8670967741935485,1.5525806451612902,2.3200000000000003,237.6590322580645,182.65806451612903,143190.5806451613,4.812903225806451,18423.27932608696,5842
2015-12-31,2043.93994140625,2035.5,37.040000915527344,37.279998779296875,1.1007000207901,2.3369998931884766,1060.300048828125,891.7000122070312,13.774999618530273,2.125499963760376,560.7999877929688,358.75,470.0,1156.5,871.25,59.79999923706055,166.89999389648438,135.8000030517578,3211.0,126.69999694824219,63.279998779296875,15.239999771118164,257.6000061035156,0.2,98.62999725341797,0.5435483870967742,2.0948387096774193,2.863548387096774,1.5512903225806451,2.32,237.65551612903224,182.6290322580645,143194.29032258064,4.806451612903226,18424.292663043478,5843
2016-01-04,2012.6600341796875,2009.0,36.7599983215332,37.220001220703125,1.1263999938964844,2.3340001106262207,1075.0999755859375,883.2000122070312,13.817000389099121,2.070499897003174,542.9500122070312,351.5,458.25,1151.0,864.5,59.42499923706055,167.625,136.4250030517578,3124.0,123.9000015258789,62.61000061035156,14.970000267028809,254.39999389648438,0.36,98.87000274658203,0.5390322580645162,2.06,2.836774193548387,1.520967741935484,2.2977419354838706,237.6214193548387,182.4741935483871,143218.51612903227,4.809677419354839,18431.448120879122,5847
2016-01-05,2016.7099609375,2011.75,35.970001220703125,36.41999816894531,1.1253000497817993,2.325000047683716,1078.4000244140625,888.5999755859375,13.949000358581543,2.0885000228881836,535.0999755859375,353.0,461.25,1167.0,867.75,61.099998474121094,167.77499389648438,136.77499389648438,3059.0,123.0,62.68000030517578,14.569999694824219,256.5,0.36,99.4000015258789,0.5387096774193548,2.05,2.829032258064516,1.511290322580645,2.2903225806451615,237.6112258064516,182.43225806451613,143225.35483870967,4.812903225806451,18433.495494505496,5848
2016-01-06,1990.260009765625,1986.0,33.970001220703125,34.22999954223633,1.0807000398635864,2.2669999599456787,1091.9000244140625,873.7000122070312,13.956999778747559,2.0804998874664307,505.04998779296875,353.25,462.75,1157.5,875.75,60.82500076293945,168.3249969482422,136.52499389648438,2981.0,119.94999694824219,62.0,14.420000076293945,255.5,0.36,99.18000030517578,0.5383870967741936,2.04,2.821290322580645,1.5016129032258063,2.2829032258064514,237.60103225806452,182.39032258064515,143232.1935483871,4.816129032258065,18435.54286813187,5849
2016-01-07,1943.0899658203125,1933.0,33.27000045776367,33.75,1.065600037574768,2.381999969482422,1107.699951171875,876.4000244140625,14.335000038146973,2.015500068664551,493.0,353.0,468.5,1138.5,877.0,59.54999923706055,163.8249969482422,133.52499389648438,2963.0,118.44999694824219,61.43000030517578,14.75,250.5,0.36,98.22000122070312,0.5380645161290323,2.03,2.813548387096774,1.4919354838709675,2.275483870967742,237.5908387096774,182.3483870967742,143239.03225806452,4.819354838709677,18437.590241758244,5850
2016-01-08,1922.030029296875,1911.5,33.15999984741211,33.54999923706055,1.0520999431610107,2.4719998836517334,1097.800048828125,877.0999755859375,13.907999992370605,2.0164999961853027,493.6000061035156,357.0,478.5,1161.5,879.5,59.849998474121094,159.4250030517578,132.875,3017.0,119.0,61.400001525878906,14.460000038146973,257.0,0.36,98.54000091552734,0.537741935483871,2.02,2.805806451612903,1.4822580645161292,2.2680645161290323,237.5806451612903,182.30645161290323,143245.87096774194,4.82258064516129,18439.637615384614,5851
2016-01-11,1923.6700439453125,1914.25,31.40999984741211,31.549999237060547,1.0148999691009521,2.3959999084472656,1096.5,845.0,13.854999542236328,1.9674999713897705,474.29998779296875,351.75,469.0,1154.0,881.0,59.70000076293945,159.4499969482422,132.22500610351562,2902.0,114.44999694824219,61.5,14.149999618530273,256.79998779296875,0.36,98.7300033569336,0.5367741935483872,1.99,2.7825806451612904,1.4532258064516128,2.2458064516129035,237.55006451612903,182.18064516129033,143266.38709677418,4.832258064516129,18445.779736263736,5854
2016-01-12,1938.6800537109375,1925.0,30.440000534057617,30.860000610351562,0.9901000261306763,2.256999969482422,1085.5999755859375,837.5,13.739999771118164,1.9529999494552612,469.8999938964844,356.75,481.25,1149.0,890.75,61.900001525878906,160.22500610351562,131.60000610351562,2860.0,114.3499984741211,61.59000015258789,14.050000190734863,256.20001220703125,0.36,98.97000122070312,0.5364516129032258,1.98,2.7748387096774194,1.443548387096774,2.2383870967741935,237.53987096774193,182.13870967741934,143273.2258064516,4.835483870967742,18447.82710989011,5855
2016-01-13,1890.280029296875,1881.5,30.479999542236328,30.309999465942383,0.9693999886512756,2.2690000534057617,1087.5,850.2000122070312,14.145000457763672,1.9505000114440918,486.54998779296875,358.0,478.0,1107.5,899.0,61.625,160.77499389648438,132.10000610351562,2892.0,114.80000305175781,62.13999938964844,14.470000267028809,255.0,0.36,98.93000030517578,0.5361290322580645,1.97,2.7670967741935484,1.4338709677419355,2.230967741935484,237.52967741935484,182.09677419354838,143280.06451612903,4.838709677419355,18449.874483516483,5856
2016-01-14,1921.8399658203125,1914.5,31.200000762939453,31.030000686645508,0.9807999730110168,2.1389999389648438,1073.9000244140625,834.0,13.737000465393066,1.9709999561309814,491.1499938964844,358.0,468.75,1085.5,896.0,62.349998474121094,158.8000030517578,130.5500030517578,2857.0,115.9000015258789,61.900001525878906,14.880000114440918,255.0,0.36,99.08999633789062,0.5358064516129033,1.96,2.7593548387096773,1.4241935483870967,2.2235483870967743,237.51948387096775,182.05483870967743,143286.90322580645,4.841935483870968,18451.921857142857,5857
2016-01-15,1880.3299560546875,1875.0,29.420000076293945,31.010000228881836,0.9343000054359436,2.0999999046325684,1091.5,825.7000122070312,13.883999824523926,1.9394999742507935,486.95001220703125,363.25,473.75,1066.5,879.0,62.025001525878906,154.3000030517578,127.55000305175781,2905.0,114.9000015258789,61.40999984741211,14.920000076293945,257.70001220703125,0.36,98.95999908447266,0.535483870967742,1.95,2.7516129032258063,1.414516129032258,2.2161290322580642,237.50929032258065,182.01290322580644,143293.74193548388,4.845161290322581,18453.96923076923,5858
2016-01-19,1881.3299560546875,1873.0,28.459999084472656,28.760000228881836,0.9086999893188477,2.0910000801086426,1089.9000244140625,828.7000122070312,14.109999656677246,1.9735000133514404,496.79998779296875,367.75,474.5,1087.5,883.5,62.849998474121094,156.5500030517578,129.3000030517578,2934.0,115.6500015258789,62.470001220703125,14.75,248.39999389648438,0.36,98.98999786376953,0.5341935483870968,1.91,2.7206451612903226,1.3758064516129032,2.186451612903226,237.46851612903225,181.84516129032258,143321.09677419355,4.858064516129033,18462.158725274727,5862
2016-01-20,1859.3299560546875,1855.0,26.549999237060547,27.8799991607666,0.8657000064849854,2.118000030517578,1107.0999755859375,817.9000244140625,14.147000312805176,1.9559999704360962,487.75,368.75,471.5,1084.0,874.0,62.724998474121094,155.0,127.25,2810.0,111.5999984741211,61.970001220703125,14.180000305175781,238.39999389648438,0.37,99.08999633789062,0.5338709677419355,1.9,2.7129032258064516,1.3661290322580644,2.179032258064516,237.45832258064516,181.80322580645162,143327.93548387097,4.861290322580645,18464.2060989011,5863
2016-01-21,1868.989990234375,1861.0,29.530000686645508,29.25,0.8974999785423279,2.138000011444092,1099.0999755859375,818.0999755859375,14.083000183105469,1.9930000305175781,497.75,367.0,475.0,1098.0,878.5,63.75,158.6750030517578,130.25,2855.0,114.4000015258789,62.09000015258789,14.449999809265137,239.3000030517578,0.37,99.05999755859375,0.5335483870967742,1.89,2.7051612903225806,1.3564516129032258,2.1716129032258062,237.44812903225807,181.76129032258066,143334.7741935484,4.864516129032258,18466.25347252747,5864
2016-01-22,1906.9000244140625,1899.25,32.189998626708984,32.18000030517578,0.9957000017166138,2.1389999389648438,1097.199951171875,829.7000122070312,14.043000221252441,1.9984999895095825,498.3999938964844,370.25,475.5,1096.0,876.5,63.0,159.4250030517578,132.0749969482422,2872.0,116.0,62.45000076293945,14.420000076293945,234.39999389648438,0.38,99.56999969482422,0.5332258064516129,1.88,2.6974193548387095,1.346774193548387,2.1641935483870967,237.43793548387097,181.71935483870968,143341.61290322582,4.867741935483871,18468.300846153845,5865
2016-01-25,1877.0799560546875,1870.25,30.34000015258789,30.5,0.9352999925613403,2.1579999923706055,1106.199951171875,859.7000122070312,14.239999771118164,1.9954999685287476,489.70001220703125,369.75,481.5,1101.0,880.5,63.525001525878906,160.22500610351562,131.4250030517578,2819.0,116.44999694824219,61.599998474121094,14.100000381469727,233.3000030517578,0.38,99.36000061035156,0.5322580645161291,1.85,2.674193548387097,1.317741935483871,2.141935483870968,237.4073548387097,181.59354838709677,143362.12903225806,4.87741935483871,18474.442967032966,5868
2016-01-26,1903.6300048828125,1896.0,31.450000762939453,31.799999237060547,0.9677000045776367,2.180000066757202,1121.699951171875,875.2000122070312,14.543999671936035,2.0339999198913574,491.75,369.25,484.75,1107.5,876.5,64.32499694824219,161.10000610351562,133.02499389648438,2829.0,116.69999694824219,61.40999984741211,14.020000457763672,236.1999969482422,0.38,99.36000061035156,0.5319354838709678,1.8399999999999999,2.666451612903226,1.308064516129032,2.1345161290322583,237.3971612903226,181.55161290322582,143368.96774193548,4.880645161290323,18476.49034065934,5869
2016-01-27,1882.949951171875,1875.0,32.29999923706055,33.099998474121094,1.0252000093460083,2.188999891281128,1116.0999755859375,880.4000244140625,14.4399995803833,2.062999963760376,500.54998779296875,369.25,476.5,1126.5,883.0,65.375,160.9250030517578,135.72500610351562,2764.0,118.19999694824219,60.86000061035156,13.579999923706055,242.6999969482422,0.38,98.9000015258789,0.5316129032258065,1.83,2.658709677419355,1.2983870967741935,2.1270967741935483,237.38696774193548,181.50967741935486,143375.8064516129,4.883870967741935,18478.537714285714,5870
2016-01-28,1893.3599853515625,1880.75,33.220001220703125,33.88999938964844,1.030900001525879,2.181999921798706,1115.5999755859375,865.9000244140625,14.215999603271484,2.0490000247955322,491.0,365.5,472.25,1131.0,867.75,65.30000305175781,161.3000030517578,135.4250030517578,2791.0,119.1500015258789,61.36000061035156,13.25,241.60000610351562,0.38,98.51000213623047,0.5312903225806452,1.82,2.650967741935484,1.2887096774193547,2.1196774193548387,237.37677419354839,181.46774193548387,143382.64516129033,4.887096774193549,18480.585087912088,5871
2016-01-29,1940.239990234375,1930.0,33.619998931884766,34.7400016784668,1.0550999641418457,2.2980000972747803,1116.4000244140625,872.2999877929688,14.229000091552734,2.063999891281128,497.5,372.0,479.25,1135.0,882.25,65.80000305175781,157.25,135.3000030517578,2761.0,116.3499984741211,61.130001068115234,13.140000343322754,240.39999389648438,0.29,99.61000061035156,0.5309677419354839,1.81,2.643225806451613,1.2790322580645161,2.112258064516129,237.3665806451613,181.4258064516129,143389.48387096773,4.890322580645162,18482.632461538462,5872
